listing_id,host_id,host_name,host_location,host_is_superhost,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,first_review,last_review,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,occupancy_rate,amenities_count,availability_ratio,estimated_occupancy_from_calendar
703551649845095095,3650672,Zuhair,"Woodbury, NY",False,Thirteenth Ward,42.67075,-73.79704,Entire guest suite,Entire home/apt,7,1.0,1 bath,3.0,5.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Indoor fireplace"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Smart lock"", ""Long term stays allowed"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Cleaning products"", ""Bidet""]",1,1125,23,53,81,299,6,3,0,18,4.67,4.67,4.83,4.83,5.0,4.67,4.67,0.32,2024-07-26,2025-12-24,1,True,True,True,0.049315068493150684,44,0.8191780821917808,0.1808219178082192
704544922160063127,58406953,Nicholas,"Albany, NY",True,Thirteenth Ward,42.67485,-73.79867,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Hot water"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Unique stainless steel oven"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Baking sheet"", ""Room-darkening shades"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Smart lock"", ""Extra pillows and blankets"", ""Radiant heating"", ""Portable fans"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""First aid kit"", ""TV with Roku"", ""Fast wifi \u2013 327 Mbps"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free washer \u2013 In building"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products""]",3,730,19,49,79,169,9,7,1,42,4.89,4.89,5.0,5.0,5.0,4.89,4.78,0.22,2022-10-04,2026-01-28,1,True,True,True,0.11506849315068493,42,0.46301369863013697,0.536986301369863
705660262559003663,353498132,Michael,"Albany, NY",False,Second Ward,42.64577,-73.7583,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""EV charger - level 1"", ""Hot water"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Heating - split type ductless system"", ""Cooking basics"", ""Fast wifi \u2013 433 Mbps"", ""Iron"", ""Wine glasses"", ""Host greets you"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Washer"", ""Long term stays allowed"", ""Free driveway parking on premises \u2013 2 spaces"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Shared patio or balcony"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Cleaning products"", ""GE gas stove""]",13,365,29,59,89,364,10,3,0,78,4.9,5.0,5.0,5.0,4.8,4.0,5.0,0.26,2022-12-28,2025-09-28,6,True,True,True,0.2136986301369863,33,0.9972602739726028,0.002739726027397249
717373135846408345,232967878,Diana,"Albany, NY",True,Thirteenth Ward,42.67261,-73.79262,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Baking sheet"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Portable fans"", ""Backyard"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""First aid kit"", ""Free residential garage on premises"", ""Conditioner"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",2,365,23,36,36,36,72,13,1,78,4.89,4.94,4.97,4.94,4.93,4.88,4.86,1.79,2022-10-28,2026-01-19,11,True,True,True,0.2136986301369863,50,0.09863013698630137,0.9013698630136986
733964865705013296,30219814,Andrew,,False,Sixth Ward,42.65035,-73.76549,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Fire extinguisher"", ""Garden view"", ""Wifi"", ""Carbon monoxide alarm"", ""Paid parking on premises"", ""Indoor fireplace"", ""TV"", ""Washer""]",14,365,20,20,20,292,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,2023-03-26,2023-03-26,1,True,True,True,0.0,11,0.8,0.19999999999999996
735879623743921266,44434571,Earl Vanze,,False,Third Ward,42.64564,-73.75261,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Coffee maker: french press"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Smart lock"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Electric stove"", ""Oven"", ""Radiant heating"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, Hulu, Netflix"", ""First aid kit"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Bidet"", ""Shared backyard \u2013 Fully fenced""]",1,1125,25,55,85,359,105,38,1,228,4.69,4.79,4.7,4.76,4.83,4.49,4.68,2.62,2022-10-31,2026-01-31,11,True,True,True,0.6246575342465753,49,0.9835616438356164,0.016438356164383605
739722503092755616,98744672,Bela,"Albany, NY",True,Ninth Ward,42.6543178,-73.7818222,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Outdoor dining area"", ""Dryer"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Electric stove"", ""Radiant heating"", ""Portable fans"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Books and reading material"", ""Clothing storage: closet"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Paid parking on premises"", ""Cleaning products"", ""Keypad"", ""Outlet covers"", ""Private backyard""]",2,1125,17,47,77,352,44,9,1,54,4.89,4.91,5.0,4.86,4.95,4.86,4.84,1.09,2022-10-28,2026-01-30,8,True,True,True,0.14794520547945206,49,0.9643835616438357,0.03561643835616435
743600140734706394,484673863,Michaela,,False,Ninth Ward,42.65569,-73.77685,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""55 inch HDTV with HBO Max, Netflix, Hulu, Fire TV, Amazon Prime Video, Disney+, Apple TV, Roku"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Stove""]",1,365,17,47,77,315,21,9,0,54,4.67,4.71,4.48,4.76,4.86,4.62,4.52,0.55,2022-12-28,2025-08-10,3,True,True,True,0.14794520547945206,42,0.863013698630137,0.136986301369863
744430701454304507,65414985,James,"Albany, NY",True,Seventh Ward,42.6496,-73.76792,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Park view"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Dining table"", ""Heating"", ""32 inch HDTV with Amazon Prime Video, Netflix, DVD player"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Drying rack for clothing"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products""]",2,1125,22,52,77,345,43,17,0,102,4.95,5.0,4.91,4.95,4.98,4.86,4.93,1.24,2023-04-14,2025-12-31,2,True,True,True,0.27945205479452057,48,0.9452054794520548,0.0547945205479452
751421033442627559,486073806,Keneisha,"Albany, NY",True,Fifth Ward,42.66648,-73.76831,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""55 inch HDTV"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Books and reading material"", ""Clothing storage: closet"", ""Central heating"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Shared backyard \u2013 Fully fenced""]",2,1125,27,57,87,362,31,5,0,30,4.94,4.9,4.9,4.97,5.0,4.35,4.9,0.85,2023-02-19,2025-08-04,1,True,True,True,0.0821917808219178,38,0.9917808219178083,0.008219178082191747
756752556396798800,69729286,Musab,"Albany, NY",False,Sixth Ward,42.65259,-73.76732,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Trash compactor"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Single level home"", ""Books and reading material"", ""Barbecue utensils"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Cleaning products"", ""Bidet"", ""Stove""]",20,365,0,15,45,225,21,6,1,240,4.95,4.86,4.71,4.95,5.0,4.9,4.86,0.55,2023-01-01,2026-01-30,2,True,True,True,0.6575342465753424,45,0.6164383561643836,0.3835616438356164
757342235277207834,188679144,Elizabeth,,False,Sixth Ward,42.65534,-73.76461,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Baking sheet"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",7,365,30,60,90,365,14,1,0,14,5.0,4.86,4.93,5.0,4.93,5.0,4.79,0.36,2022-11-25,2025-03-31,11,True,True,True,0.038356164383561646,42,1.0,0.0
757978037279611051,232967878,Diana,"Albany, NY",True,Thirteenth Ward,42.67261,-73.79262,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Heating"", ""Smart lock"", ""Long term stays allowed"", ""Oven"", ""Essentials"", ""Coffee"", ""Clothing storage: closet"", ""Free residential garage on premises"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Cleaning products"", ""Board games"", ""Cleaning available during stay"", ""Stove""]",2,365,28,43,43,43,65,20,1,120,4.94,4.92,4.82,4.95,4.91,4.92,4.82,1.79,2023-02-25,2026-01-29,11,True,True,True,0.3287671232876712,38,0.1178082191780822,0.8821917808219178
761141715827746314,37769478,Erion,"New York, NY",True,Sixth Ward,42.65405,-73.76953,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Keypad"", ""Hair dryer"", ""Heating"", ""First aid kit"", ""TV"", ""Free parking on premises"", ""Washer"", ""Self check-in""]",1,1125,30,60,90,365,46,3,1,18,4.89,4.91,4.83,4.96,5.0,4.85,4.89,1.19,2022-12-17,2026-01-20,15,True,True,True,0.049315068493150684,16,1.0,0.0
764508866835218670,6203319,Melissa,"Albany, NY",True,Tenth Ward,42.66117,-73.79091,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""IHome  Bluetooth sound system"", ""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""HDTV with Netflix, Hulu, Roku"", ""Fire pit"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Housekeeping available 24 hours, every day"", ""Luggage dropoff allowed"", ""Coffee maker: drip coffee maker, french press, pour-over coffee"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Baking sheet"", ""Outdoor shower"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Hot water kettle"", ""Host greets you"", ""Dining table"", ""Hammock"", ""Extra pillows and blankets"", ""Rice maker"", ""Long term stays allowed"", ""Radiant heating"", ""Portable fans"", ""Drying rack for clothing"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Coffee"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Single oven"", ""Outdoor furniture"", ""Books and reading material"", ""First aid kit"", ""Barbecue utensils"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Free washer \u2013 In building"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Board games"", ""Indoor fireplace: gas"", ""Stove"", ""Shared backyard \u2013 Fully fenced"", ""Shared BBQ grill: charcoal""]",1,30,0,0,26,26,40,9,0,54,5.0,4.98,4.95,4.98,5.0,4.93,4.98,1.02,2022-12-01,2026-01-04,2,True,True,True,0.14794520547945206,63,0.07123287671232877,0.9287671232876712
774701102203414342,261036923,Hasan,"Albany, NY",True,Fourteenth Ward,42.6601,-73.80719,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Exercise equipment"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Coffee"", ""Central heating"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Clothing storage: walk-in closet, closet, and dresser""]",5,90,26,51,81,261,74,18,1,180,4.89,4.93,4.88,4.97,4.99,4.93,4.85,1.94,2023-01-01,2026-01-16,1,True,True,True,0.4931506849315068,37,0.7150684931506849,0.2849315068493151
784781397995494758,491907850,Donna,"Albany, NY",False,Fourteenth Ward,42.66298,-73.81361,Private room in home,Private room,1,2.0,2 baths,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Free driveway parking on premises \u2013 1 space"", ""Clothing storage: closet"", ""Hair dryer"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Hangers""]",1,4,14,44,74,164,57,42,0,252,4.74,4.72,4.74,4.81,4.77,4.86,4.74,1.56,2023-02-15,2026-01-13,1,True,True,True,0.6904109589041096,13,0.44931506849315067,0.5506849315068494
786181179052991690,188679144,Elizabeth,,False,Third Ward,42.65653,-73.76223,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Dedicated workspace"", ""Heating"", ""Oven"", ""Air conditioning"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Self check-in"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Paid parking on premises"", ""Cleaning products""]",30,365,30,60,90,365,3,0,0,0,5.0,5.0,5.0,5.0,5.0,4.33,5.0,0.1,2023-08-11,2024-01-27,11,True,True,True,0.0,28,1.0,0.0
